Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDO10,OUT018,932.4813731258816
FDU35,OUT013,1546.7073159576366
NCA30,OUT018,3099.2656850525054
NCO41,OUT049,1518.1190574561988
FDI24,OUT046,2893.7209976808326
FDZ16,OUT046,3105.573995590601
FDV47,OUT046,1464.2123224493866
FDV16,OUT045,645.1243168416449
FDZ22,OUT035,1420.0704814306239
FDO20,OUT010,551.9402956456705
FDW38,OUT013,1017.5052808741514
FDW52,OUT045,2604.4928094599136
FDT43,OUT019,281.1738911309249
NCS29,OUT045,4183.639091131121
NCC31,OUT017,2537.1375340604923
FDA21,OUT017,3097.4996788451363
FDQ55,OUT046,1933.86447577325
NCE54,OUT049,1251.4584399364503
FDD45,OUT017,1514.0557891724613
NCP17,OUT017,1071.9125770413484
FDR47,OUT035,3108.653109323529
DRM35,OUT013,2904.4713930143134
FDR47,OUT019,551.9402956456705
FDX19,OUT010,551.9402956456705
FDV22,OUT027,4360.4373057436405
FDQ46,OUT027,2916.55092262972
DRO47,OUT045,1762.5100787765186
FDB44,OUT010,551.9402956456705
FDN02,OUT010,551.9402956456705
FDW10,OUT045,2888.6906069400657
FDJ41,OUT019,551.9402956456705
FDM50,OUT046,975.5538044003937
FDW10,OUT035,2903.215308704933
FDY48,OUT049,1566.809607500938
NCE30,OUT027,5462.261029315192
FDO04,OUT045,928.1908597704843
FDQ26,OUT010,338.5740995421506
NCX29,OUT018,2492.947863126875
FDE39,OUT046,1944.5903368014522
NCR54,OUT027,5459.330338499909
NCP55,OUT027,1034.4747923724317
FDX22,OUT017,3403.3824116540195
FDI05,OUT035,1143.9028418473604
FDC51,OUT027,2927.439532559589
FDC10,OUT013,1998.0012527837957
FDJ46,OUT045,2885.7261415752255
FDV10,OUT010,246.8303659165536
FDX12,OUT027,5478.089949449575
FDL43,OUT019,188.09631492099427
DRB13,OUT046,3101.191796585948
FDF59,OUT027,2927.439532559589
FDT35,OUT049,2707.3212256462994
NCJ19,OUT035,918.0445850298146
FDT35,OUT018,2724.8224276801006
FDI48,OUT046,758.6040034712465
DRC24,OUT019,371.9306788006489
NCZ05,OUT017,1566.809607500938
FDJ57,OUT049,3094.6119879254616
FDX11,OUT017,3092.5322422225413
FDE09,OUT035,1677.4822012758686
NCK06,OUT049,1994.541311732793
DRE37,OUT017,3101.191796585948
FDV56,OUT046,1578.0737979217668
FDY43,OUT017,2682.932824409677
FDV35,OUT013,2531.8668020678397
FDF05,OUT019,551.9402956456705
FDA36,OUT035,3092.5322422225413
FDS13,OUT027,5471.362603549637
FDU47,OUT013,2102.0985262732374
FDI36,OUT010,551.9402956456705
FDH48,OUT046,1474.9366087006229
FDZ14,OUT013,2013.707045742032
FDS46,OUT013,2013.707045742032
FDE21,OUT017,1944.5903368014522
FDA26,OUT049,3524.141927761252
FDV12,OUT046,1540.7393304522332
FDL46,OUT019,267.0027064023332
FDN57,OUT013,2136.7548665075064
NCJ18,OUT017,1944.5903368014522
FDO36,OUT045,2951.07098345243
FDX55,OUT018,3401.360732960244
FDT25,OUT019,269.9738957382492
FDD16,OUT049,1225.132481621079
NCX18,OUT013,3108.497160623392
NCG55,OUT018,1933.86447577325
NCV18,OUT049,1424.3866422104145
NCS18,OUT035,1585.3401607574885
FDC37,OUT045,1585.3401607574885
FDE47,OUT046,2009.8786255620673
DRG49,OUT019,551.9402956456705
FDC39,OUT049,3359.1217195941267
FDH24,OUT019,398.48302952563847
FDV39,OUT027,5459.330338499909
NCL17,OUT045,2132.929848304356
NCY53,OUT035,1931.2611118871623
FDH52,OUT013,1187.6871915285333
NCD19,OUT018,907.3066738064714
FDI44,OUT046,1346.2618138894939
DRD49,OUT027,5471.362603549637
FDN08,OUT035,1983.8393336681186
FDO20,OUT027,5471.362603549637
FDY02,OUT046,4154.567610462671
FDX23,OUT045,1496.7324175457968
FDX01,OUT017,1933.86447577325
FDH20,OUT027,2825.0742478970574
NCX41,OUT017,3403.3824116540195
FDD21,OUT027,2916.55092262972
DRH11,OUT019,323.9069807838102
DRE60,OUT018,3621.744878227456
FDB10,OUT013,4026.066479690679
FDH38,OUT013,1957.4041347566517
NCL07,OUT018,622.6180640425877
FDD48,OUT046,1931.2611118871623
NCT54,OUT027,2758.2602858828905
FDF32,OUT027,5459.330338499909
DRH51,OUT045,1445.2494952398756
DRG03,OUT035,2542.8686879649044
NCY42,OUT019,283.8100530705691
FDH32,OUT017,1514.0557891724613
NCJ06,OUT027,2918.9344996401715
FDH47,OUT027,2825.0742478970574
FDZ08,OUT018,1434.4584707021882
FDK16,OUT017,1515.4656608063774
DRG01,OUT018,1249.695086375048
NCM53,OUT027,2892.6100569077116
NCB07,OUT035,3115.803857744302
NCZ06,OUT035,4136.774897496983
FDU48,OUT049,2059.8408485957098
NCB55,OUT027,1039.667550328747
FDP15,OUT013,4196.369647881447
FDF17,OUT046,3110.4232721568337
NCN06,OUT049,2604.4928094599136
DRM48,OUT018,611.8292722666232
FDH10,OUT046,3101.191796585948
FDC60,OUT018,1456.6163792211094
FDE35,OUT018,932.7837387761871
DRI23,OUT013,2607.6750053027363
NCR38,OUT013,4135.173420050281
FDP04,OUT035,1038.0592878258535
NCW17,OUT045,2059.8408485957098
FDX34,OUT017,2001.46682294807
NCK53,OUT045,1527.1176034255584
NCO54,OUT010,332.74297901233405
NCH55,OUT046,2044.7679327358198
FDT44,OUT027,2916.55092262972
DRG49,OUT046,4073.5604719848425
FDX46,OUT010,337.7919572993501
DRG36,OUT049,2821.239515056674
FDU37,OUT049,1413.3796482028981
FDK10,OUT049,3058.411756025053
DRF37,OUT027,5471.362603549637
FDC44,OUT035,1821.3807382589857
FDP15,OUT046,4158.492080372098
FDZ27,OUT027,793.6235757308683
FDY22,OUT019,291.08383978856597
DRG51,OUT035,2644.210196661925
FDN58,OUT045,3973.647592028374
FDW01,OUT049,2534.413481768387
FDX24,OUT018,1511.8367293324575
FDO51,OUT017,654.9462055764959
FDJ52,OUT027,4580.723942595836
NCY06,OUT010,269.9738957382492
FDE20,OUT018,2707.3212256462994
FDT23,OUT010,238.0155971626785
FDQ51,OUT046,760.79737267543
FDE35,OUT046,1012.2930533490054
FDB46,OUT013,3425.849032678908
NCG19,OUT035,3913.0604527089936
NCL06,OUT018,4157.000770447465
FDT36,OUT019,261.72786741659684
FDC56,OUT049,2001.46682294807
FDJ26,OUT049,3392.2596879796515
FDZ59,OUT017,2707.3212256462994
FDV11,OUT027,4646.072995442101
FDR13,OUT010,267.0027064023332
FDI15,OUT018,4116.59105456941
FDF47,OUT018,3556.1671495273636
NCB54,OUT019,269.9738957382492
NCK19,OUT027,5459.330338499909
FDX16,OUT017,2497.799301077231
FDL50,OUT045,2015.8315412830952
NCE31,OUT035,631.252508336775
DRJ01,OUT049,2601.9717073205193
FDE22,OUT013,2592.8085517925215
FDY20,OUT019,202.41016478569676
NCO14,OUT045,676.3898538248395
NCR50,OUT017,2497.799301077231
DRM47,OUT017,3101.191796585948
FDO27,OUT010,246.55184661936428
FDJ20,OUT027,2927.439532559589
NCX17,OUT013,3949.0877163209384
FDG59,OUT049,672.7948866374956
FDD52,OUT045,1590.4871553455118
FDO48,OUT017,3558.9960808529477
FDC59,OUT019,349.56412180689796
FDS15,OUT018,1585.3401607574885
FDB47,OUT035,3403.3824116540195
FDV14,OUT019,198.5365386323888
FDB27,OUT013,3106.726997790087
FDA35,OUT035,2009.8786255620673
FDN51,OUT018,4199.277010607097
FDO39,OUT019,416.52809297718085
FDB28,OUT049,3115.803857744302
DRJ25,OUT046,744.3071395479649
FDH46,OUT027,2892.6100569077116
FDI10,OUT045,2868.9607041712716
FDU21,OUT018,618.4981892017018
FDD09,OUT049,2980.1366372991783
FDD10,OUT046,2951.07098345243
FDN31,OUT010,549.9734696222954
FDA46,OUT018,3108.497160623392
FDM56,OUT046,1587.4501813819315
FDF11,OUT010,551.9402956456705
FDS32,OUT018,2086.743342237294
NCM06,OUT013,2524.7211536482805
FDZ26,OUT045,4020.9226799992175
FDO01,OUT013,2068.1974180048446
FDJ46,OUT049,2893.7209976808326
FDG26,OUT019,551.9402956456705
FDZ38,OUT035,2881.20626858563
NCO55,OUT013,1589.7319555686927
FDT60,OUT035,2009.8786255620673
FDW37,OUT049,1466.285179716462
NCK42,OUT018,3396.3682728253984
FDA45,OUT046,2893.7209976808326
FDW55,OUT018,4152.197745078456
FDY44,OUT017,3110.4232721568337
FDQ31,OUT017,1435.385061815694
FDM09,OUT049,2853.3990573432698
FDH12,OUT018,1575.963777297324
NCQ43,OUT035,1598.3725347317877
FDT33,OUT035,2682.932824409677
NCT41,OUT018,2495.496333789276
DRJ25,OUT010,247.07050349997783
NCQ41,OUT046,3115.803857744302
NCN17,OUT049,1551.4993532498954
DRO35,OUT027,2916.55092262972
FDU27,OUT018,667.85714197677
FDY43,OUT027,4623.811182553864
FDG46,OUT035,1933.86447577325
DRL49,OUT018,2333.409842694464
NCB55,OUT049,948.9035355114918
FDK28,OUT049,4179.957111630378
FDO49,OUT045,703.1056813128079
FDT03,OUT013,3074.977399372928
FDW33,OUT027,2892.6100569077116
FDR02,OUT035,1675.013580019672
FDF50,OUT013,3115.871865685939
FDA40,OUT018,1456.6163792211094
NCT53,OUT018,2604.4928094599136
FDY60,OUT035,2089.858303479276
FDP44,OUT027,2892.6100569077116
NCQ50,OUT045,3403.3824116540195
NCC30,OUT017,2903.215308704933
FDQ60,OUT018,2001.46682294807
FDG41,OUT046,1600.4825553562305
FDQ03,OUT046,4015.913894975088
FDM03,OUT045,1585.3401607574885
FDZ51,OUT018,1501.0203303320645
DRF51,OUT035,631.6728990259908
FDF39,OUT017,4221.018446419865
FDW52,OUT035,2604.4928094599136
FDY22,OUT049,2492.947863126875
FDG14,OUT013,2506.369602672965
FDA57,OUT017,648.0778289241402
FDL45,OUT019,269.9738957382492
FDX28,OUT046,1523.2528989410584
NCQ54,OUT013,2746.6156717326585
FDH40,OUT045,1400.8513593498656
FDU52,OUT035,2580.9396249597025
FDT60,OUT010,269.9738957382492
FDK08,OUT045,1537.6483631957933
FDN04,OUT049,2951.07098345243
FDE50,OUT013,3095.5735673116938
FDI16,OUT049,729.6881185047499
FDM50,OUT049,994.9939458662624
NCV30,OUT049,1065.5003204603936
FDT44,OUT013,1946.6782737284498
FDY60,OUT013,2492.388956953542
FDT56,OUT017,932.6867894511603
FDV58,OUT018,3106.726997790087
FDU04,OUT013,2019.3250541277594
NCN05,OUT027,5351.722619315748
FDI53,OUT018,2601.9717073205193
FDD34,OUT046,2604.4928094599136
FDW47,OUT027,2927.439532559589
FDT51,OUT027,2916.55092262972
FDO27,OUT013,1544.4407231330583
NCQ18,OUT018,1559.1398756075923
NCW05,OUT013,1615.141150585084
FDI15,OUT010,551.9402956456705
NCH43,OUT010,551.9402956456705
FDT40,OUT049,2015.8315412830952
NCG19,OUT017,3884.6389094037872
NCM30,OUT035,645.497184336161
FDB38,OUT017,2580.9396249597025
FDB22,OUT046,2532.147870318342
FDC58,OUT046,726.5661430160008
NCI29,OUT013,2098.983565031256
FDA23,OUT010,252.8469157362057
DRG48,OUT013,2343.3547652194043
FDV21,OUT013,2024.8465169447961
NCG18,OUT019,258.1772158343297
FDG40,OUT045,649.3306465144268
FDU24,OUT018,1516.741550310569
FDA22,OUT049,2662.6490130380116
FDY35,OUT046,761.7275704949374
FDJ15,OUT045,3092.5322422225413
NCW18,OUT018,3996.6190447448485
FDK56,OUT018,3099.2656850525054
FDF44,OUT046,2062.726454864729
FDP51,OUT049,1992.3538168181421
FDU22,OUT027,2916.55092262972
FDM28,OUT017,2922.4652738515147
NCL42,OUT046,4098.6694251524195
FDJ15,OUT019,471.4662952178862
FDI32,OUT018,1931.2611118871623
DRL11,OUT046,2580.9396249597025
DRO59,OUT018,1231.3007361632397
FDA07,OUT019,269.9738957382492
NCO53,OUT013,3074.977399372928
FDO21,OUT045,3684.392680423779
FDW39,OUT045,2906.166487954889
NCV17,OUT013,2072.0810713896717
FDE22,OUT046,2580.9396249597025
NCB06,OUT018,2580.9396249597025
DRF48,OUT017,3094.6119879254616
FDB05,OUT013,4067.2441354197335
FDP28,OUT027,5478.089949449575
FDP23,OUT046,3504.2011082687472
NCS41,OUT018,3090.6061306890992
FDS40,OUT018,622.1976733533719
FDA16,OUT017,3508.9820945755655
FDN20,OUT035,2682.932824409677
FDF04,OUT027,5478.089949449575
DRG36,OUT018,2754.3158743932036
FDW16,OUT018,1501.0203303320645
FDU09,OUT017,915.1380768253496
FDW01,OUT046,2534.413481768387
FDB15,OUT045,4143.229375253065
NCJ17,OUT049,1434.3620215406
NCT18,OUT018,3090.6061306890992
FDG16,OUT018,3390.0265354578487
FDP27,OUT017,3101.191796585948
FDQ44,OUT027,2918.9344996401715
FDL50,OUT027,2927.439532559589
FDW57,OUT027,4660.718430299694
FDS34,OUT013,1946.6782737284498
NCV30,OUT035,964.5970973266541
FDD26,OUT018,3092.6858763920195
FDA03,OUT045,2492.947863126875
FDS27,OUT018,3108.497160623392
FDM12,OUT013,3095.5735673116938
NCV42,OUT027,2908.892254805893
NCS41,OUT046,3092.5322422225413
FDN56,OUT018,2097.6912729299333
DRK59,OUT046,3942.2939917375143
NCG18,OUT046,1568.9196281253808
NCN26,OUT017,1941.6117485669183
FDI60,OUT027,1191.0206410507747
NCI43,OUT049,730.2521991358049
NCL17,OUT049,2132.929848304356
FDQ19,OUT019,551.9402956456705
FDY43,OUT049,2682.932824409677
FDR36,OUT049,679.7134936019739
FDJ58,OUT049,2868.9607041712716
DRY23,OUT045,662.8027980108079
FDK26,OUT027,5414.109226046759
DRH03,OUT045,1514.0557891724613
FDC10,OUT010,268.2443775374423
FDD23,OUT013,3095.5735673116938
FDP32,OUT045,2021.705397687048
FDO31,OUT035,1394.3655167233642
FDQ57,OUT013,2460.639006185732
FDX32,OUT027,3303.0181610858476
FDC39,OUT027,5462.261029315192
FDU55,OUT046,4215.160478062297
FDL45,OUT013,2019.3250541277594
DRK37,OUT049,3101.191796585948
FDK22,OUT013,3441.5782522784198
DRG37,OUT027,4360.4373057436405
FDK22,OUT017,3403.3824116540195
DRH36,OUT018,1160.8615657533599
DRC36,OUT018,2867.03459263783
DRE03,OUT027,793.0873620328592
FDF34,OUT046,3115.803857744302
FDZ22,OUT046,1464.2123224493866
FDC44,OUT010,267.0027064023332
FDN31,OUT027,5436.610762259243
FDO03,OUT017,3911.187376592371
FDA01,OUT049,962.5150457541498
NCH42,OUT049,3958.853579762758
FDF46,OUT018,1933.86447577325
DRL35,OUT046,720.762181325047
FDW46,OUT049,1090.2800129036311
FDB58,OUT046,2089.858303479276
FDD47,OUT018,2724.8224276801006
NCO17,OUT045,1974.8217581212741
FDJ26,OUT017,3403.3824116540195
FDU37,OUT045,1397.6311543002191
